,i,j,mi
13095,m_at_2kt,m_p_sn_gt_2kt,1.0
13096,m_p_sn_gt_2kt,m_cond_lt_1kt,1.0
13097,m_cond_lt_1kt,m_p_sn_gt_2kt,1.0
13098,m_p_sn_gt_2kt,m_gt_1kt,1.0
13099,m_gt_1kt,m_p_sn_gt_2kt,1.0
13108,m_p_sn_gt_2kt,m_m_sn_gt_500t,1.0
13109,m_m_sn_gt_500t,m_p_sn_gt_2kt,1.0
13110,m_p_sn_gt_2kt,m_s_gt_500t,1.0
13111,m_s_gt_500t,m_p_sn_gt_2kt,1.0
13114,m_p_sn_gt_2kt,m_s_sn_gt_1kt,1.0
13115,m_s_sn_gt_1kt,m_p_sn_gt_2kt,1.0
13122,m_p_sn_gt_2kt,m_sn_2_3kt,1.0
13123,m_sn_2_3kt,m_p_sn_gt_2kt,1.0
13128,m_p_sn_gt_2kt,m_sn_gt_3kt,1.0
13129,m_sn_gt_3kt,m_p_sn_gt_2kt,1.0
13132,m_p_sn_gt_2kt,m_sn_gt_500t,1.0
13133,m_sn_gt_500t,m_p_sn_gt_2kt,1.0
13134,m_p_sn_gt_2kt,m_sn_gt_6kt,1.0
13135,m_sn_gt_6kt,m_p_sn_gt_2kt,1.0
13136,m_p_sn_gt_2kt,m_sn_lt_1kt,1.0
13137,m_sn_lt_1kt,m_p_sn_gt_2kt,1.0
13138,m_p_sn_gt_2kt,m_sn_lt_2kt,1.0
13139,m_sn_lt_2kt,m_p_sn_gt_2kt,1.0
13140,m_p_sn_gt_2kt,m_sn_lt_3kt,1.0
13141,m_sn_lt_3kt,m_p_sn_gt_2kt,1.0
13142,m_p_sn_gt_2kt,middle_wave_poort,1.0
13143,middle_wave_poort,m_p_sn_gt_2kt,1.0
13144,m_p_sn_gt_2kt,mod_gt_4kt,1.0
13145,mod_gt_4kt,m_p_sn_gt_2kt,1.0
13146,m_p_sn_gt_2kt,mod_mixedt,1.0
13147,mod_mixedt,m_p_sn_gt_2kt,1.0
13148,m_p_sn_gt_2kt,mod_s_mixedt,1.0
13149,mod_s_mixedt,m_p_sn_gt_2kt,1.0
13152,m_p_sn_gt_2kt,mod_snt,1.0
13153,mod_snt,m_p_sn_gt_2kt,1.0
13154,m_p_sn_gt_2kt,mod_sn_gt_1kt,1.0
13155,mod_sn_gt_1kt,m_p_sn_gt_2kt,1.0
13160,m_p_sn_gt_2kt,mod_sn_gt_4kt,1.0
13161,mod_sn_gt_4kt,m_p_sn_gt_2kt,1.0
13166,m_p_sn_gt_2kt,notch_at_4kt,1.0
13167,notch_at_4kt,m_p_sn_gt_2kt,1.0
13176,m_p_sn_gt_2kt,s_sn_gt_4kt,1.0
13177,s_sn_gt_4kt,m_p_sn_gt_2kt,1.0
13184,m_p_sn_gt_2kt,viith_nerve_signst,1.0
13185,viith_nerve_signst,m_p_sn_gt_2kt,1.0
13186,m_p_sn_gt_2kt,wave_V_delayedt,1.0
13187,wave_V_delayedt,m_p_sn_gt_2kt,1.0
13188,m_p_sn_gt_2kt,waveform_ItoV_prolongedt,1.0
13189,waveform_ItoV_prolongedt,m_p_sn_gt_2kt,1.0
13204,m_s_gt_500t,bsert,1.0
13205,bsert,m_s_gt_500t,1.0
13206,m_s_gt_500t,history_buzzingt,1.0
13207,history_buzzingt,m_s_gt_500t,1.0
13212,m_s_gt_500t,history_fullnesst,1.0
13213,history_fullnesst,m_s_gt_500t,1.0
13214,m_s_gt_500t,history_heredityt,1.0
13215,history_heredityt,m_s_gt_500t,1.0
13220,m_s_gt_500t,history_recruitmentt,1.0
13221,history_recruitmentt,m_s_gt_500t,1.0
13222,m_s_gt_500t,history_ringingt,1.0
13223,history_ringingt,m_s_gt_500t,1.0
13228,m_s_gt_500t,late_wave_poort,1.0
13229,late_wave_poort,m_s_gt_500t,1.0
13230,m_s_gt_500t,m_at_2kt,1.0
13231,m_at_2kt,m_s_gt_500t,1.0
13232,m_s_gt_500t,m_cond_lt_1kt,1.0
13233,m_cond_lt_1kt,m_s_gt_500t,1.0
13234,m_s_gt_500t,m_gt_1kt,1.0
13235,m_gt_1kt,m_s_gt_500t,1.0
13244,m_s_gt_500t,m_m_sn_gt_500t,1.0
13245,m_m_sn_gt_500t,m_s_gt_500t,1.0
13246,m_s_gt_500t,m_p_sn_gt_2kt,1.0
13247,m_p_sn_gt_2kt,m_s_gt_500t,1.0
13250,m_s_gt_500t,m_s_sn_gt_1kt,1.0
13251,m_s_sn_gt_1kt,m_s_gt_500t,1.0
13258,m_s_gt_500t,m_sn_2_3kt,1.0
13259,m_sn_2_3kt,m_s_gt_500t,1.0
13264,m_s_gt_500t,m_sn_gt_3kt,1.0
13265,m_sn_gt_3kt,m_s_gt_500t,1.0
13268,m_s_gt_500t,m_sn_gt_500t,1.0
13269,m_sn_gt_500t,m_s_gt_500t,1.0
13270,m_s_gt_500t,m_sn_gt_6kt,1.0
13271,m_sn_gt_6kt,m_s_gt_500t,1.0
13272,m_s_gt_500t,m_sn_lt_1kt,1.0
13273,m_sn_lt_1kt,m_s_gt_500t,1.0
13274,m_s_gt_500t,m_sn_lt_2kt,1.0
13275,m_sn_lt_2kt,m_s_gt_500t,1.0
13276,m_s_gt_500t,m_sn_lt_3kt,1.0
13277,m_sn_lt_3kt,m_s_gt_500t,1.0
13278,m_s_gt_500t,middle_wave_poort,1.0
13279,middle_wave_poort,m_s_gt_500t,1.0
13280,m_s_gt_500t,mod_gt_4kt,1.0
13281,mod_gt_4kt,m_s_gt_500t,1.0
13282,m_s_gt_500t,mod_mixedt,1.0
13283,mod_mixedt,m_s_gt_500t,1.0
13284,m_s_gt_500t,mod_s_mixedt,1.0
13285,mod_s_mixedt,m_s_gt_500t,1.0
13288,m_s_gt_500t,mod_snt,1.0
13289,mod_snt,m_s_gt_500t,1.0
13290,m_s_gt_500t,mod_sn_gt_1kt,1.0
13291,mod_sn_gt_1kt,m_s_gt_500t,1.0
13296,m_s_gt_500t,mod_sn_gt_4kt,1.0
13297,mod_sn_gt_4kt,m_s_gt_500t,1.0
13302,m_s_gt_500t,notch_at_4kt,1.0
13303,notch_at_4kt,m_s_gt_500t,1.0
13312,m_s_gt_500t,s_sn_gt_4kt,1.0
13313,s_sn_gt_4kt,m_s_gt_500t,1.0
13320,m_s_gt_500t,viith_nerve_signst,1.0
13321,viith_nerve_signst,m_s_gt_500t,1.0
13322,m_s_gt_500t,wave_V_delayedt,1.0
13323,wave_V_delayedt,m_s_gt_500t,1.0
13324,m_s_gt_500t,waveform_ItoV_prolongedt,1.0
13325,waveform_ItoV_prolongedt,m_s_gt_500t,1.0
13436,m_s_snt,notch_4kt,0.1073874463051378
13437,notch_4kt,m_s_snt,0.1073874463051378
13476,m_s_sn_gt_1kt,bsert,1.0
13477,bsert,m_s_sn_gt_1kt,1.0
13478,m_s_sn_gt_1kt,history_buzzingt,1.0
13479,history_buzzingt,m_s_sn_gt_1kt,1.0
13484,m_s_sn_gt_1kt,history_fullnesst,1.0
13485,history_fullnesst,m_s_sn_gt_1kt,1.0
13486,m_s_sn_gt_1kt,history_heredityt,1.0
13487,history_heredityt,m_s_sn_gt_1kt,1.0
13492,m_s_sn_gt_1kt,history_recruitmentt,1.0
13493,history_recruitmentt,m_s_sn_gt_1kt,1.0
13494,m_s_sn_gt_1kt,history_ringingt,1.0
13495,history_ringingt,m_s_sn_gt_1kt,1.0
13500,m_s_sn_gt_1kt,late_wave_poort,1.0
13501,late_wave_poort,m_s_sn_gt_1kt,1.0
13502,m_s_sn_gt_1kt,m_at_2kt,1.0
13503,m_at_2kt,m_s_sn_gt_1kt,1.0
13504,m_s_sn_gt_1kt,m_cond_lt_1kt,1.0
13505,m_cond_lt_1kt,m_s_sn_gt_1kt,1.0
13506,m_s_sn_gt_1kt,m_gt_1kt,1.0
13507,m_gt_1kt,m_s_sn_gt_1kt,1.0
13516,m_s_sn_gt_1kt,m_m_sn_gt_500t,1.0
13517,m_m_sn_gt_500t,m_s_sn_gt_1kt,1.0
13518,m_s_sn_gt_1kt,m_p_sn_gt_2kt,1.0
13519,m_p_sn_gt_2kt,m_s_sn_gt_1kt,1.0
13520,m_s_sn_gt_1kt,m_s_gt_500t,1.0
13521,m_s_gt_500t,m_s_sn_gt_1kt,1.0
13530,m_s_sn_gt_1kt,m_sn_2_3kt,1.0
13531,m_sn_2_3kt,m_s_sn_gt_1kt,1.0
13536,m_s_sn_gt_1kt,m_sn_gt_3kt,1.0
13537,m_sn_gt_3kt,m_s_sn_gt_1kt,1.0
13540,m_s_sn_gt_1kt,m_sn_gt_500t,1.0
13541,m_sn_gt_500t,m_s_sn_gt_1kt,1.0
13542,m_s_sn_gt_1kt,m_sn_gt_6kt,1.0
13543,m_sn_gt_6kt,m_s_sn_gt_1kt,1.0
13544,m_s_sn_gt_1kt,m_sn_lt_1kt,1.0
13545,m_sn_lt_1kt,m_s_sn_gt_1kt,1.0
13546,m_s_sn_gt_1kt,m_sn_lt_2kt,1.0
13547,m_sn_lt_2kt,m_s_sn_gt_1kt,1.0
13548,m_s_sn_gt_1kt,m_sn_lt_3kt,1.0
13549,m_sn_lt_3kt,m_s_sn_gt_1kt,1.0
13550,m_s_sn_gt_1kt,middle_wave_poort,1.0
13551,middle_wave_poort,m_s_sn_gt_1kt,1.0
13552,m_s_sn_gt_1kt,mod_gt_4kt,1.0
13553,mod_gt_4kt,m_s_sn_gt_1kt,1.0
13554,m_s_sn_gt_1kt,mod_mixedt,1.0
13555,mod_mixedt,m_s_sn_gt_1kt,1.0
13556,m_s_sn_gt_1kt,mod_s_mixedt,1.0
13557,mod_s_mixedt,m_s_sn_gt_1kt,1.0
13560,m_s_sn_gt_1kt,mod_snt,1.0
13561,mod_snt,m_s_sn_gt_1kt,1.0
13562,m_s_sn_gt_1kt,mod_sn_gt_1kt,1.0
13563,mod_sn_gt_1kt,m_s_sn_gt_1kt,1.0
13568,m_s_sn_gt_1kt,mod_sn_gt_4kt,1.0
13569,mod_sn_gt_4kt,m_s_sn_gt_1kt,1.0
13574,m_s_sn_gt_1kt,notch_at_4kt,1.0
13575,notch_at_4kt,m_s_sn_gt_1kt,1.0
13584,m_s_sn_gt_1kt,s_sn_gt_4kt,1.0
13585,s_sn_gt_4kt,m_s_sn_gt_1kt,1.0
13592,m_s_sn_gt_1kt,viith_nerve_signst,1.0
13593,viith_nerve_signst,m_s_sn_gt_1kt,1.0
13594,m_s_sn_gt_1kt,wave_V_delayedt,1.0
13595,wave_V_delayedt,m_s_sn_gt_1kt,1.0
13596,m_s_sn_gt_1kt,waveform_ItoV_prolongedt,1.0
13597,waveform_ItoV_prolongedt,m_s_sn_gt_1kt,1.0
13726,m_s_sn_gt_2kt,tympt,0.1912136893833639
13727,tympt,m_s_sn_gt_2kt,0.1912136893833639
14020,m_sn_2_3kt,bsert,1.0
14021,bsert,m_sn_2_3kt,1.0
14022,m_sn_2_3kt,history_buzzingt,1.0
14023,history_buzzingt,m_sn_2_3kt,1.0
14028,m_sn_2_3kt,history_fullnesst,1.0
14029,history_fullnesst,m_sn_2_3kt,1.0
14030,m_sn_2_3kt,history_heredityt,1.0
14031,history_heredityt,m_sn_2_3kt,1.0
14036,m_sn_2_3kt,history_recruitmentt,1.0
14037,history_recruitmentt,m_sn_2_3kt,1.0
14038,m_sn_2_3kt,history_ringingt,1.0
14039,history_ringingt,m_sn_2_3kt,1.0
14044,m_sn_2_3kt,late_wave_poort,1.0
14045,late_wave_poort,m_sn_2_3kt,1.0
14046,m_sn_2_3kt,m_at_2kt,1.0
14047,m_at_2kt,m_sn_2_3kt,1.0
14048,m_sn_2_3kt,m_cond_lt_1kt,1.0
14049,m_cond_lt_1kt,m_sn_2_3kt,1.0
14050,m_sn_2_3kt,m_gt_1kt,1.0
14051,m_gt_1kt,m_sn_2_3kt,1.0
14060,m_sn_2_3kt,m_m_sn_gt_500t,1.0
14061,m_m_sn_gt_500t,m_sn_2_3kt,1.0
14062,m_sn_2_3kt,m_p_sn_gt_2kt,1.0
14063,m_p_sn_gt_2kt,m_sn_2_3kt,1.0
14064,m_sn_2_3kt,m_s_gt_500t,1.0
14065,m_s_gt_500t,m_sn_2_3kt,1.0
14068,m_sn_2_3kt,m_s_sn_gt_1kt,1.0
14069,m_s_sn_gt_1kt,m_sn_2_3kt,1.0
14080,m_sn_2_3kt,m_sn_gt_3kt,1.0
14081,m_sn_gt_3kt,m_sn_2_3kt,1.0
14084,m_sn_2_3kt,m_sn_gt_500t,1.0
14085,m_sn_gt_500t,m_sn_2_3kt,1.0
14086,m_sn_2_3kt,m_sn_gt_6kt,1.0
14087,m_sn_gt_6kt,m_sn_2_3kt,1.0
14088,m_sn_2_3kt,m_sn_lt_1kt,1.0
14089,m_sn_lt_1kt,m_sn_2_3kt,1.0
14090,m_sn_2_3kt,m_sn_lt_2kt,1.0
14091,m_sn_lt_2kt,m_sn_2_3kt,1.0
14092,m_sn_2_3kt,m_sn_lt_3kt,1.0
14093,m_sn_lt_3kt,m_sn_2_3kt,1.0
14094,m_sn_2_3kt,middle_wave_poort,1.0
14095,middle_wave_poort,m_sn_2_3kt,1.0
14096,m_sn_2_3kt,mod_gt_4kt,1.0
14097,mod_gt_4kt,m_sn_2_3kt,1.0
14098,m_sn_2_3kt,mod_mixedt,1.0
14099,mod_mixedt,m_sn_2_3kt,1.0
14100,m_sn_2_3kt,mod_s_mixedt,1.0
14101,mod_s_mixedt,m_sn_2_3kt,1.0
14104,m_sn_2_3kt,mod_snt,1.0
14105,mod_snt,m_sn_2_3kt,1.0
14106,m_sn_2_3kt,mod_sn_gt_1kt,1.0
14107,mod_sn_gt_1kt,m_sn_2_3kt,1.0
14112,m_sn_2_3kt,mod_sn_gt_4kt,1.0
14113,mod_sn_gt_4kt,m_sn_2_3kt,1.0
14118,m_sn_2_3kt,notch_at_4kt,1.0
14119,notch_at_4kt,m_sn_2_3kt,1.0
14128,m_sn_2_3kt,s_sn_gt_4kt,1.0
14129,s_sn_gt_4kt,m_sn_2_3kt,1.0
14136,m_sn_2_3kt,viith_nerve_signst,1.0
14137,viith_nerve_signst,m_sn_2_3kt,1.0
14138,m_sn_2_3kt,wave_V_delayedt,1.0
14139,wave_V_delayedt,m_sn_2_3kt,1.0
14140,m_sn_2_3kt,waveform_ItoV_prolongedt,1.0
14141,waveform_ItoV_prolongedt,m_sn_2_3kt,1.0
14150,m_sn_gt_1kt,ar_ut,0.11877539103567508
14151,ar_ut,m_sn_gt_1kt,0.11877539103567508
14256,m_sn_gt_1kt,o_ar_ct,0.12417476522949883
14257,o_ar_ct,m_sn_gt_1kt,0.12417476522949883
14428,m_sn_gt_3kt,bsert,1.0
14429,bsert,m_sn_gt_3kt,1.0
14430,m_sn_gt_3kt,history_buzzingt,1.0
14431,history_buzzingt,m_sn_gt_3kt,1.0
14436,m_sn_gt_3kt,history_fullnesst,1.0
14437,history_fullnesst,m_sn_gt_3kt,1.0
14438,m_sn_gt_3kt,history_heredityt,1.0
14439,history_heredityt,m_sn_gt_3kt,1.0
14444,m_sn_gt_3kt,history_recruitmentt,1.0
14445,history_recruitmentt,m_sn_gt_3kt,1.0
14446,m_sn_gt_3kt,history_ringingt,1.0
14447,history_ringingt,m_sn_gt_3kt,1.0
14452,m_sn_gt_3kt,late_wave_poort,1.0
14453,late_wave_poort,m_sn_gt_3kt,1.0
14454,m_sn_gt_3kt,m_at_2kt,1.0
14455,m_at_2kt,m_sn_gt_3kt,1.0
14456,m_sn_gt_3kt,m_cond_lt_1kt,1.0
14457,m_cond_lt_1kt,m_sn_gt_3kt,1.0
14458,m_sn_gt_3kt,m_gt_1kt,1.0
14459,m_gt_1kt,m_sn_gt_3kt,1.0
14468,m_sn_gt_3kt,m_m_sn_gt_500t,1.0
14469,m_m_sn_gt_500t,m_sn_gt_3kt,1.0
14470,m_sn_gt_3kt,m_p_sn_gt_2kt,1.0
14471,m_p_sn_gt_2kt,m_sn_gt_3kt,1.0
14472,m_sn_gt_3kt,m_s_gt_500t,1.0
14473,m_s_gt_500t,m_sn_gt_3kt,1.0
14476,m_sn_gt_3kt,m_s_sn_gt_1kt,1.0
14477,m_s_sn_gt_1kt,m_sn_gt_3kt,1.0
14484,m_sn_gt_3kt,m_sn_2_3kt,1.0
14485,m_sn_2_3kt,m_sn_gt_3kt,1.0
14492,m_sn_gt_3kt,m_sn_gt_500t,1.0
14493,m_sn_gt_500t,m_sn_gt_3kt,1.0
14494,m_sn_gt_3kt,m_sn_gt_6kt,1.0
14495,m_sn_gt_6kt,m_sn_gt_3kt,1.0
14496,m_sn_gt_3kt,m_sn_lt_1kt,1.0
14497,m_sn_lt_1kt,m_sn_gt_3kt,1.0
14498,m_sn_gt_3kt,m_sn_lt_2kt,1.0
14499,m_sn_lt_2kt,m_sn_gt_3kt,1.0
14500,m_sn_gt_3kt,m_sn_lt_3kt,1.0
14501,m_sn_lt_3kt,m_sn_gt_3kt,1.0
14502,m_sn_gt_3kt,middle_wave_poort,1.0
14503,middle_wave_poort,m_sn_gt_3kt,1.0
14504,m_sn_gt_3kt,mod_gt_4kt,1.0
14505,mod_gt_4kt,m_sn_gt_3kt,1.0
14506,m_sn_gt_3kt,mod_mixedt,1.0
14507,mod_mixedt,m_sn_gt_3kt,1.0
14508,m_sn_gt_3kt,mod_s_mixedt,1.0
14509,mod_s_mixedt,m_sn_gt_3kt,1.0
14512,m_sn_gt_3kt,mod_snt,1.0
14513,mod_snt,m_sn_gt_3kt,1.0
14514,m_sn_gt_3kt,mod_sn_gt_1kt,1.0
14515,mod_sn_gt_1kt,m_sn_gt_3kt,1.0
14520,m_sn_gt_3kt,mod_sn_gt_4kt,1.0
14521,mod_sn_gt_4kt,m_sn_gt_3kt,1.0
14526,m_sn_gt_3kt,notch_at_4kt,1.0
14527,notch_at_4kt,m_sn_gt_3kt,1.0
14536,m_sn_gt_3kt,s_sn_gt_4kt,1.0
14537,s_sn_gt_4kt,m_sn_gt_3kt,1.0
14544,m_sn_gt_3kt,viith_nerve_signst,1.0
14545,viith_nerve_signst,m_sn_gt_3kt,1.0
14546,m_sn_gt_3kt,wave_V_delayedt,1.0
14547,wave_V_delayedt,m_sn_gt_3kt,1.0
14548,m_sn_gt_3kt,waveform_ItoV_prolongedt,1.0
14549,waveform_ItoV_prolongedt,m_sn_gt_3kt,1.0
14552,m_sn_gt_4kt,airt,0.24009332601361413
14553,airt,m_sn_gt_4kt,0.24009332601361413
14686,m_sn_gt_4kt,indentifiert,0.11990252353122108
14687,indentifiert,m_sn_gt_4kt,0.11990252353122108
14700,m_sn_gt_500t,bsert,1.0
14701,bsert,m_sn_gt_500t,1.0
14702,m_sn_gt_500t,history_buzzingt,1.0
14703,history_buzzingt,m_sn_gt_500t,1.0
14708,m_sn_gt_500t,history_fullnesst,1.0
14709,history_fullnesst,m_sn_gt_500t,1.0
14710,m_sn_gt_500t,history_heredityt,1.0
14711,history_heredityt,m_sn_gt_500t,1.0
14716,m_sn_gt_500t,history_recruitmentt,1.0
14717,history_recruitmentt,m_sn_gt_500t,1.0
14718,m_sn_gt_500t,history_ringingt,1.0
14719,history_ringingt,m_sn_gt_500t,1.0
14724,m_sn_gt_500t,late_wave_poort,1.0
14725,late_wave_poort,m_sn_gt_500t,1.0
14726,m_sn_gt_500t,m_at_2kt,1.0
14727,m_at_2kt,m_sn_gt_500t,1.0
14728,m_sn_gt_500t,m_cond_lt_1kt,1.0
14729,m_cond_lt_1kt,m_sn_gt_500t,1.0
14730,m_sn_gt_500t,m_gt_1kt,1.0
14731,m_gt_1kt,m_sn_gt_500t,1.0
14740,m_sn_gt_500t,m_m_sn_gt_500t,1.0
14741,m_m_sn_gt_500t,m_sn_gt_500t,1.0
14742,m_sn_gt_500t,m_p_sn_gt_2kt,1.0
14743,m_p_sn_gt_2kt,m_sn_gt_500t,1.0
14744,m_sn_gt_500t,m_s_gt_500t,1.0
14745,m_s_gt_500t,m_sn_gt_500t,1.0
14748,m_sn_gt_500t,m_s_sn_gt_1kt,1.0
14749,m_s_sn_gt_1kt,m_sn_gt_500t,1.0
14756,m_sn_gt_500t,m_sn_2_3kt,1.0
14757,m_sn_2_3kt,m_sn_gt_500t,1.0
14762,m_sn_gt_500t,m_sn_gt_3kt,1.0
14763,m_sn_gt_3kt,m_sn_gt_500t,1.0
14766,m_sn_gt_500t,m_sn_gt_6kt,1.0
14767,m_sn_gt_6kt,m_sn_gt_500t,1.0
14768,m_sn_gt_500t,m_sn_lt_1kt,1.0
14769,m_sn_lt_1kt,m_sn_gt_500t,1.0
14770,m_sn_gt_500t,m_sn_lt_2kt,1.0
14771,m_sn_lt_2kt,m_sn_gt_500t,1.0
14772,m_sn_gt_500t,m_sn_lt_3kt,1.0
14773,m_sn_lt_3kt,m_sn_gt_500t,1.0
14774,m_sn_gt_500t,middle_wave_poort,1.0
14775,middle_wave_poort,m_sn_gt_500t,1.0
14776,m_sn_gt_500t,mod_gt_4kt,1.0
14777,mod_gt_4kt,m_sn_gt_500t,1.0
14778,m_sn_gt_500t,mod_mixedt,1.0
14779,mod_mixedt,m_sn_gt_500t,1.0
14780,m_sn_gt_500t,mod_s_mixedt,1.0
14781,mod_s_mixedt,m_sn_gt_500t,1.0
14784,m_sn_gt_500t,mod_snt,1.0
14785,mod_snt,m_sn_gt_500t,1.0
14786,m_sn_gt_500t,mod_sn_gt_1kt,1.0
14787,mod_sn_gt_1kt,m_sn_gt_500t,1.0
14792,m_sn_gt_500t,mod_sn_gt_4kt,1.0
14793,mod_sn_gt_4kt,m_sn_gt_500t,1.0
14798,m_sn_gt_500t,notch_at_4kt,1.0
14799,notch_at_4kt,m_sn_gt_500t,1.0
14808,m_sn_gt_500t,s_sn_gt_4kt,1.0
14809,s_sn_gt_4kt,m_sn_gt_500t,1.0
14816,m_sn_gt_500t,viith_nerve_signst,1.0
14817,viith_nerve_signst,m_sn_gt_500t,1.0
14818,m_sn_gt_500t,wave_V_delayedt,1.0
14819,wave_V_delayedt,m_sn_gt_500t,1.0
14820,m_sn_gt_500t,waveform_ItoV_prolongedt,1.0
14821,waveform_ItoV_prolongedt,m_sn_gt_500t,1.0
14836,m_sn_gt_6kt,bsert,1.0
14837,bsert,m_sn_gt_6kt,1.0
14838,m_sn_gt_6kt,history_buzzingt,1.0
14839,history_buzzingt,m_sn_gt_6kt,1.0
14844,m_sn_gt_6kt,history_fullnesst,1.0
14845,history_fullnesst,m_sn_gt_6kt,1.0
14846,m_sn_gt_6kt,history_heredityt,1.0
14847,history_heredityt,m_sn_gt_6kt,1.0
14852,m_sn_gt_6kt,history_recruitmentt,1.0
14853,history_recruitmentt,m_sn_gt_6kt,1.0
14854,m_sn_gt_6kt,history_ringingt,1.0
14855,history_ringingt,m_sn_gt_6kt,1.0
14860,m_sn_gt_6kt,late_wave_poort,1.0
14861,late_wave_poort,m_sn_gt_6kt,1.0
14862,m_sn_gt_6kt,m_at_2kt,1.0
14863,m_at_2kt,m_sn_gt_6kt,1.0
14864,m_sn_gt_6kt,m_cond_lt_1kt,1.0
14865,m_cond_lt_1kt,m_sn_gt_6kt,1.0
14866,m_sn_gt_6kt,m_gt_1kt,1.0
14867,m_gt_1kt,m_sn_gt_6kt,1.0
14876,m_sn_gt_6kt,m_m_sn_gt_500t,1.0
14877,m_m_sn_gt_500t,m_sn_gt_6kt,1.0
14878,m_sn_gt_6kt,m_p_sn_gt_2kt,1.0
14879,m_p_sn_gt_2kt,m_sn_gt_6kt,1.0
14880,m_sn_gt_6kt,m_s_gt_500t,1.0
14881,m_s_gt_500t,m_sn_gt_6kt,1.0
14884,m_sn_gt_6kt,m_s_sn_gt_1kt,1.0
14885,m_s_sn_gt_1kt,m_sn_gt_6kt,1.0
14892,m_sn_gt_6kt,m_sn_2_3kt,1.0
14893,m_sn_2_3kt,m_sn_gt_6kt,1.0
14898,m_sn_gt_6kt,m_sn_gt_3kt,1.0
14899,m_sn_gt_3kt,m_sn_gt_6kt,1.0
14902,m_sn_gt_6kt,m_sn_gt_500t,1.0
14903,m_sn_gt_500t,m_sn_gt_6kt,1.0
14904,m_sn_gt_6kt,m_sn_lt_1kt,1.0
14905,m_sn_lt_1kt,m_sn_gt_6kt,1.0
14906,m_sn_gt_6kt,m_sn_lt_2kt,1.0
14907,m_sn_lt_2kt,m_sn_gt_6kt,1.0
14908,m_sn_gt_6kt,m_sn_lt_3kt,1.0
14909,m_sn_lt_3kt,m_sn_gt_6kt,1.0
14910,m_sn_gt_6kt,middle_wave_poort,1.0
14911,middle_wave_poort,m_sn_gt_6kt,1.0
14912,m_sn_gt_6kt,mod_gt_4kt,1.0
14913,mod_gt_4kt,m_sn_gt_6kt,1.0
14914,m_sn_gt_6kt,mod_mixedt,1.0
14915,mod_mixedt,m_sn_gt_6kt,1.0
14916,m_sn_gt_6kt,mod_s_mixedt,1.0
14917,mod_s_mixedt,m_sn_gt_6kt,1.0
14920,m_sn_gt_6kt,mod_snt,1.0
14921,mod_snt,m_sn_gt_6kt,1.0
14922,m_sn_gt_6kt,mod_sn_gt_1kt,1.0
14923,mod_sn_gt_1kt,m_sn_gt_6kt,1.0
14928,m_sn_gt_6kt,mod_sn_gt_4kt,1.0
14929,mod_sn_gt_4kt,m_sn_gt_6kt,1.0
14934,m_sn_gt_6kt,notch_at_4kt,1.0
14935,notch_at_4kt,m_sn_gt_6kt,1.0
14944,m_sn_gt_6kt,s_sn_gt_4kt,1.0
14945,s_sn_gt_4kt,m_sn_gt_6kt,1.0
14952,m_sn_gt_6kt,viith_nerve_signst,1.0
14953,viith_nerve_signst,m_sn_gt_6kt,1.0
14954,m_sn_gt_6kt,wave_V_delayedt,1.0
14955,wave_V_delayedt,m_sn_gt_6kt,1.0
14956,m_sn_gt_6kt,waveform_ItoV_prolongedt,1.0
14957,waveform_ItoV_prolongedt,m_sn_gt_6kt,1.0
14972,m_sn_lt_1kt,bsert,1.0
14973,bsert,m_sn_lt_1kt,1.0
14974,m_sn_lt_1kt,history_buzzingt,1.0
14975,history_buzzingt,m_sn_lt_1kt,1.0
14980,m_sn_lt_1kt,history_fullnesst,1.0
14981,history_fullnesst,m_sn_lt_1kt,1.0
14982,m_sn_lt_1kt,history_heredityt,1.0
14983,history_heredityt,m_sn_lt_1kt,1.0
14988,m_sn_lt_1kt,history_recruitmentt,1.0
14989,history_recruitmentt,m_sn_lt_1kt,1.0
14990,m_sn_lt_1kt,history_ringingt,1.0
14991,history_ringingt,m_sn_lt_1kt,1.0
14996,m_sn_lt_1kt,late_wave_poort,1.0
14997,late_wave_poort,m_sn_lt_1kt,1.0
14998,m_sn_lt_1kt,m_at_2kt,1.0
14999,m_at_2kt,m_sn_lt_1kt,1.0
15000,m_sn_lt_1kt,m_cond_lt_1kt,1.0
15001,m_cond_lt_1kt,m_sn_lt_1kt,1.0
15002,m_sn_lt_1kt,m_gt_1kt,1.0
15003,m_gt_1kt,m_sn_lt_1kt,1.0
15012,m_sn_lt_1kt,m_m_sn_gt_500t,1.0
15013,m_m_sn_gt_500t,m_sn_lt_1kt,1.0
15014,m_sn_lt_1kt,m_p_sn_gt_2kt,1.0
15015,m_p_sn_gt_2kt,m_sn_lt_1kt,1.0
15016,m_sn_lt_1kt,m_s_gt_500t,1.0
15017,m_s_gt_500t,m_sn_lt_1kt,1.0
15020,m_sn_lt_1kt,m_s_sn_gt_1kt,1.0
15021,m_s_sn_gt_1kt,m_sn_lt_1kt,1.0
15028,m_sn_lt_1kt,m_sn_2_3kt,1.0
15029,m_sn_2_3kt,m_sn_lt_1kt,1.0
15034,m_sn_lt_1kt,m_sn_gt_3kt,1.0
15035,m_sn_gt_3kt,m_sn_lt_1kt,1.0
15038,m_sn_lt_1kt,m_sn_gt_500t,1.0
15039,m_sn_gt_500t,m_sn_lt_1kt,1.0
