,f,air,airBoneGap,ar_c,ar_u,bone,boneAbnormal,bser,history_buzzing,history_dizziness,history_fluctuating,history_fullness,history_heredity,history_nausea,history_noise,history_recruitment,history_ringing,history_roaring,history_vomiting,late_wave_poor,m_at_2k,m_cond_lt_1k,m_gt_1k,m_m_gt_2k,m_m_sn,m_m_sn_gt_1k,m_m_sn_gt_2k,m_m_sn_gt_500,m_p_sn_gt_2k,m_s_gt_500,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_s_sn_gt_3k,m_s_sn_gt_4k,m_sn_2_3k,m_sn_gt_1k,m_sn_gt_2k,m_sn_gt_3k,m_sn_gt_4k,m_sn_gt_500,m_sn_gt_6k,m_sn_lt_1k,m_sn_lt_2k,m_sn_lt_3k,middle_wave_poor,mod_gt_4k,mod_mixed,mod_s_mixed,mod_s_sn_gt_500,mod_sn,mod_sn_gt_1k,mod_sn_gt_2k,mod_sn_gt_3k,mod_sn_gt_4k,mod_sn_gt_500,notch_4k,notch_at_4k,o_ar_c,o_ar_u,s_sn_gt_1k,s_sn_gt_2k,s_sn_gt_4k,speech,static_normal,tymp,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged,indentifier
66,wave_V_delayedf,0.015762563792761954,0.005950036194117096,0.01813471648265612,0.018596942180977592,0.029839290000367644,0.004707090624170789,0.002418702357248957,0.561212292938533,0.027286023655448716,0.003447954213209426,0.561212292938533,0.0018037330570813488,0.004396011779404072,0.009629494413215065,0.0018037330570813488,0.17368188490028952,0.0038644492822082124,0.0032100563386475676,0.0018037330570813488,0.0011517608777382943,0.0,0.0011517608777382943,0.0018037330570813488,0.003447954213209426,0.0029433952115840542,0.002269171873035155,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0036644382906577716,0.005007570160561409,0.002636374347763992,0.0038644492822082124,0.0011517608777382943,0.0,0.002269171873035155,0.0011517608777382943,0.0011517608777382943,0.0018037330570813488,0.0011517608777382943,0.0,0.0,0.0011517608777382943,0.0,0.0011517608777382943,0.003447954213209426,0.0038644492822082124,0.002269171873035155,0.002269171873035155,0.006204233001213242,0.05986283839186743,0.009258169576801995,0.008104808934508954,0.0018037330570813488,0.0032100563386475676,0.0018037330570813488,0.016849764060700316,0.004396011779404072,0.004898188424588609,0.0011517608777382943,1.0,0.0018037330570813488,0.020918266315965387
67,waveform_ItoV_prolongedf,0.017935934415842902,0.005950036194117096,0.01004642349159999,0.009607971874210926,0.01375350476617992,0.009359361241523367,0.002418702357248957,0.0011517608777382943,0.12329673097780124,0.003447954213209426,0.0011517608777382943,0.0018037330570813488,0.20474225800361187,0.009629494413215065,0.0018037330570813488,0.002636374347763992,0.2685737867267717,0.0032100563386475676,0.0018037330570813488,0.0011517608777382943,0.0,0.0011517608777382943,0.0018037330570813488,0.003447954213209426,0.0029433952115840542,0.002269171873035155,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0036644382906577716,0.005007570160561409,0.002636374347763992,0.0038644492822082124,0.0011517608777382943,0.0,0.002269171873035155,0.0011517608777382943,0.0011517608777382943,0.0018037330570813488,0.0011517608777382943,0.0,0.0,0.0011517608777382943,0.0,0.0011517608777382943,0.003447954213209426,0.0038644492822082124,0.002269171873035155,0.002269171873035155,0.006204233001213242,0.00422801546099781,0.009258169576801995,0.010529344590728105,0.0018037330570813488,0.0032100563386475676,0.0018037330570813488,0.01079125621073965,0.20474225800361187,0.004898188424588609,0.0011517608777382943,0.0018037330570813488,1.0,0.020918266315965387
68,indentifierf,0.3380383719389691,0.12620084810993723,0.3224608541872835,0.3167210954686902,0.41388673068531845,0.1919018892682472,0.0413669199464007,0.011812483401895682,0.11561793709851571,0.05567471285906778,0.011812483401895682,0.020918266315965387,0.0821559528814391,0.19520367445295908,0.020918266315965387,0.03633529906566183,0.06695605376621204,0.0496008436198801,0.020918266315965387,0.011812483401895682,0.0,0.011812483401895682,0.020918266315965387,0.05567471285906778,0.04317710383954262,0.028973070647676187,0.011812483401895682,0.0,0.011812483401895682,0.011812483401895682,0.0,0.011812483401895682,0.011812483401895682,0.011812483401895682,0.011812483401895682,0.0614475349543262,0.099969530634458,0.03633529906566183,0.06695605376621204,0.011812483401895682,0.0,0.028973070647676187,0.011812483401895682,0.011812483401895682,0.020918266315965387,0.011812483401895682,0.0,0.0,0.011812483401895682,0.0,0.011812483401895682,0.05567471285906778,0.06695605376621204,0.028973070647676187,0.028973070647676187,0.1327803877598333,0.07728928353281679,0.3130871954922836,0.3225915565694393,0.020918266315965387,0.0496008436198801,0.020918266315965387,0.46102385909782106,0.0821559528814391,0.21418040454828394,0.011812483401895682,0.020918266315965387,0.020918266315965387,1.0
69,airt,1.0,0.16712667637271936,0.06550281922369783,0.11349076824015278,0.17348090483971712,0.09053040758433231,0.019735615436134894,0.022473278602005122,0.0042176096840289366,0.011010073228032179,0.022473278602005122,0.017935934415842902,0.020438333635935394,0.017270928817128637,0.0027042799802157905,0.005928576938704471,0.004448020374966052,0.008467613648605815,0.0027042799802157905,0.022473278602005122,0.0,0.006181891390756671,0.0027042799802157905,0.03075847616796448,0.029121892976727494,0.006917725795782514,0.006181891390756671,0.0,0.006181891390756671,0.006181891390756671,0.0,0.006181891390756671,0.006181891390756671,0.009126283939737207,0.009126283939737207,0.009419004088809881,0.04642686866021814,0.005246536452858758,0.04647409678833817,0.022473278602005122,0.0,0.017930747129300092,0.006181891390756671,0.006181891390756671,0.0027042799802157905,0.009126283939737207,0.0,0.0,0.006181891390756671,0.0,0.006181891390756671,0.018619646569528532,0.04647409678833817,0.02651099785174515,0.017930747129300092,0.025874751227177906,0.02089229798683291,0.06888845495776903,0.051194168212039995,0.012140224345152191,0.022003082865226998,0.012140224345152191,0.18754369660800094,0.012741678596932017,0.11823103817741543,0.006181891390756671,0.015762563792761954,0.017935934415842902,0.33803837193896913
70,airBoneGapt,0.16712667637271936,1.0,0.18385140843260303,0.28452980376741405,0.08884485467496944,0.00467842835721435,0.010537567411876836,0.0031544343090786067,0.03788283412901571,0.017136675564741997,0.0031544343090786067,0.005950036194117096,0.025948226684948186,0.02635433669469104,0.005950036194117096,0.006316931513002518,0.02085065073427247,0.015154157774960158,0.005950036194117096,0.056200259655077134,0.0,0.0031544343090786067,0.005950036194117096,0.00051095750188608,0.013068219718052875,0.008498653112322471,0.0031544343090786067,0.0,0.0031544343090786067,0.0031544343090786067,0.0,0.0031544343090786067,0.0031544343090786067,0.0031544343090786067,0.0031544343090786067,0.019031373119967214,0.03214056299280423,0.010858709291630155,0.02085065073427247,0.056200259655077134,0.0,0.008498653112322471,0.0031544343090786067,0.0031544343090786067,0.005950036194117096,0.0031544343090786067,0.0,0.0,0.0031544343090786067,0.0,0.0031544343090786067,0.017136675564741997,0.02085065073427247,0.008498653112322471,0.008498653112322471,0.044672921193230505,0.024301445895991477,0.26631938010034006,0.11996739503752131,0.005950036194117096,0.015154157774960158,0.005950036194117096,0.016710410099578358,0.025948226684948186,0.5702369122603783,0.0031544343090786067,0.005950036194117096,0.005950036194117096,0.12620084810993723
71,ar_ct,0.06550281922369783,0.18385140843260303,1.0,0.2680152574685095,0.16510742706392575,0.017497771252760336,0.03416919482746335,0.013275653546916339,0.019768233327210206,0.0013800229586222231,0.013275653546916339,0.01004642349159999,0.03669990924181913,0.024824902813094102,0.01004642349159999,0.03501666435351696,0.02434654248681279,0.016851340425766807,0.026088506841204444,0.013275653546916339,0.0,0.013275653546916339,0.0050301007352813,0.019886860022945867,0.02401067122762582,0.005169983393916887,0.01853410099497108,0.0,0.005123411556600723,0.005123411556600723,0.0,0.005123411556600723,0.005123411556600723,0.005123411556600723,0.005123411556600723,0.013361142046429129,0.010710118511657908,0.011698030496247196,0.028228937136211454,0.013275653546916339,0.0,0.012965030194592147,0.005123411556600723,0.005123411556600723,0.026088506841204444,0.013275653546916339,0.0,0.0,0.005123411556600723,0.0,0.005123411556600723,0.005920303700014203,0.007922611205103014,0.010086189239192895,0.023176456394220692,0.01002495098724774,0.03321946862222643,0.43918323735713005,0.3440989434004878,0.01004642349159999,0.028464250866318798,0.01004642349159999,0.052212486226102646,0.03669990924181914,0.2228432404593021,0.013275653546916339,0.01813471648265612,0.01004642349159999,0.3224608541872835
72,ar_ut,0.11349076824015278,0.28452980376741405,0.2680152574685095,1.0,0.14581858343585907,0.0081142685769065,0.03788255866458381,0.01550508709267494,0.02128685835236777,0.0023827546749481954,0.01550508709267494,0.008241244472098064,0.05130099103436722,0.007845722276570105,0.009607971874210926,0.036078425328867174,0.03948082571951691,0.02717717533324567,0.03047768133960587,0.01550508709267494,0.0,0.01550508709267494,0.009607971874210926,0.011751286055160372,0.022933304850685093,0.007879719019749409,0.0049024540365834425,0.0,0.0049024540365834425,0.0049024540365834425,0.0,0.01550508709267494,0.0049024540365834425,0.0049024540365834425,0.017064333617111196,0.02019112782518574,0.013325726008374823,0.01600994640992132,0.022898307284566852,0.01550508709267494,0.0,0.00504888819858994,0.0049024540365834425,0.0049024540365834425,0.03047768133960587,0.0049024540365834425,0.0,0.0,0.0049024540365834425,0.0,0.0049024540365834425,0.005497568826295827,0.006094049014097169,0.007879719019749409,0.007879719019749409,0.014485009681221628,0.03611428879047947,0.31836028998522625,0.19107049042405025,0.008241244472098064,0.01512087426082664,0.009607971874210926,0.05204064702654434,0.03261429696193147,0.2930368482943201,0.01550508709267494,0.018596942180977592,0.009607971874210926,0.3167210954686902
73,bonet,0.17348090483971712,0.08884485467496944,0.16510742706392573,0.14581858343585907,1.0,0.1038092755256325,0.04852585200514732,0.03101935508821841,0.007206997155816254,0.027340062910250464,0.03101935508821841,0.01375350476617992,0.05130963832775426,0.03439450624113547,0.01375350476617992,0.021854450808119336,0.02751859723100858,0.02625951750319902,0.023772433820673802,0.00917671082570215,0.0,0.012011883765590058,0.01263604373216474,0.023703648733456793,0.012094315065300832,0.00928853034922178,0.00917671082570215,0.0,0.01351776851790574,0.006965993685232699,0.0,0.00917671082570215,0.01351776851790574,0.01351776851790574,0.006965993685232699,0.0029427594077802164,0.03830356443592768,0.017747288302266764,0.023189643647833637,0.00917671082570215,0.0,0.011463280159500195,0.00917671082570215,0.00917671082570215,0.023772433820673802,0.012011883765590058,0.0,0.0,0.006965993685232699,0.0,0.006965993685232699,0.00864721546246365,0.021252347092392418,0.024864449613750225,0.011463280159500195,0.038163598937530935,0.016909699439966907,0.16301746144508247,0.17295570140466832,0.01046301151911136,0.039812204756522265,0.01375350476617992,0.09970315495808983,0.0343456607226578,0.11292485982519407,0.00917671082570215,0.029839290000367644,0.01375350476617992,0.4138867306853185
74,boneAbnormalt,0.09053040758433231,0.00467842835721435,0.017497771252760336,0.0081142685769065,0.10380927552563252,1.0,0.01726799934500102,0.023472956703379733,0.017811655730204698,0.028790083988351336,0.023472956703379733,0.009359361241523367,0.045332403954633414,0.0,0.009359361241523367,0.017630498788816028,0.035651626833326934,0.025202534117402583,0.009359361241523367,0.004858736213021574,0.0,0.004858736213021574,0.009359361241523367,0.007716127335572268,0.021489512421771224,0.0008272652537717997,0.004858736213021574,0.0,0.004858736213021574,0.004858736213021574,0.0,0.004858736213021574,0.004858736213021574,0.004858736213021574,0.004858736213021574,0.03226861243211711,0.024842010003560552,0.017630498788816028,0.035651626833326934,0.004858736213021574,0.0,0.013599045336832002,0.004858736213021574,0.004858736213021574,0.009359361241523367,0.004858736213021574,0.0,0.0,0.004858736213021574,0.0,0.023472956703379733,0.028790083988351336,0.0002665262273384209,0.013599045336832002,0.013599045336832002,0.007145534149034041,0.0019876209703959366,0.01977695447936367,0.021790861302730873,0.004707090624170789,0.0015446830175931089,0.04533290001352294,0.03482609717262357,0.045332403954633414,0.02200132818850315,0.004858736213021574,0.004707090624170789,0.009359361241523367,0.19190188926824722
75,bsert,0.019735615436134894,0.010537567411876836,0.03416919482746335,0.03788255866458381,0.04852585200514732,0.01726799934500102,1.0,0.0014125918239131516,0.009747475025112782,0.0054617016928787485,0.0014125918239131516,0.002418702357248957,0.17404228323254445,0.017792287837682542,0.002418702357248957,0.003888628443499377,0.006298987327730846,0.004990627799909335,0.6670677373764061,0.0014125918239131516,0.0,0.0014125918239131516,0.002418702357248957,0.0054617016928787485,0.004471457828164908,0.0032179643937938975,0.0014125918239131516,0.0,0.0014125918239131516,0.0014125918239131516,0.0,0.0014125918239131516,0.0014125918239131516,0.0014125918239131516,0.0014125918239131516,0.07159714275478435,0.16733791930542338,0.003888628443499377,0.006298987327730846,0.0014125918239131516,0.0,0.0032179643937938975,0.0014125918239131516,0.0014125918239131516,0.6670677373764061,0.0014125918239131516,0.0,0.0,0.0014125918239131516,0.0,0.0014125918239131516,0.0054617016928787485,0.006298987327730846,0.0032179643937938975,0.0032179643937938975,0.01104877268883004,0.007037641581115812,0.03534810094388635,0.035735279902535895,0.002418702357248957,0.004990627799909335,0.002418702357248957,0.021466833750367544,0.17404228323254445,0.03389283277560245,0.0014125918239131516,0.002418702357248957,0.002418702357248957,0.0413669199464007
76,history_buzzingt,0.022473278602005122,0.0031544343090786067,0.013275653546916339,0.01550508709267494,0.03101935508821841,0.023472956703379733,0.0014125918239131516,1.0,0.0029627179294384716,0.0019497499285437865,1.0,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.004725643822564993,0.016169916123398718,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.015035471688723111,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.561212292938533,0.0011517608777382943,0.011812483401895682
77,history_dizzinesst,0.0042176096840289366,0.03788283412901571,0.019768233327210206,0.02128685835236777,0.007206997155816254,0.017811655730204698,0.009747475025112782,0.0029627179294384716,1.0,0.17004549891708587,0.0029627179294384716,0.005558872626315769,0.23098246746952592,0.002433964937631986,0.12329673097780124,0.11730578812684218,0.2510169987510943,0.1294387318128162,0.005558872626315769,0.0029627179294384716,0.0,0.06522030014270264,0.005558872626315769,0.020841935568922398,0.01207882260725134,0.007906589203066418,0.0029627179294384716,0.0,0.0029627179294384716,0.0029627179294384716,0.0,0.0029627179294384716,0.0029627179294384716,0.0029627179294384716,0.0029627179294384716,0.01584326224652167,0.0009399186391393636,0.05004929800878369,0.0382220921955483,0.0029627179294384716,0.0,0.015329605004350854,0.0029627179294384716,0.0029627179294384716,0.005558872626315769,0.0029627179294384716,0.0,0.0,0.0029627179294384716,0.0,0.0029627179294384716,0.015760980580190275,0.019100977262729406,0.007906589203066418,0.007906589203066418,0.04024471354188207,0.00010197024786524181,0.02316682390274283,0.023170003666133615,0.005558872626315769,0.01397007897864791,0.005558872626315769,0.022062223141236483,0.17384412529995424,0.051295267988842326,0.0029627179294384716,0.027286023655448716,0.12329673097780124,0.11561793709851571
78,history_fluctuatingt,0.011010073228032179,0.017136675564741997,0.0013800229586222231,0.0023827546749481954,0.027340062910250464,0.028790083988351336,0.0054617016928787485,0.0019497499285437865,0.17004549891708587,1.0,0.0019497499285437865,0.003447954213209426,0.008702522456285266,0.02969205032885195,0.33759649226534383,0.0057648615469051085,0.015975827676598994,0.030604684234341283,0.003447954213209426,0.0019497499285437865,0.0,0.0019497499285437865,0.003447954213209426,0.008369066175731157,0.006717334929798924,0.004691089408478049,0.0019497499285437865,0.0,0.0019497499285437865,0.0019497499285437865,0.0,0.0019497499285437865,0.0019497499285437865,0.0019497499285437865,0.0019497499285437865,0.08351422147522733,0.013812135237238857,0.0057648615469051085,0.015975827676598994,0.0019497499285437865,0.0,0.47022154873407934,0.0019497499285437865,0.0019497499285437865,0.003447954213209426,0.0019497499285437865,0.0,0.0,0.0019497499285437865,0.0,0.0019497499285437865,0.008369066175731157,0.009790770390173445,0.004691089408478049,0.004691089408478049,0.018026445452912626,0.011058451552238616,0.009867548756891437,0.0033687846744001396,0.003447954213209426,0.007578645725105383,0.003447954213209426,0.007695608563800199,0.19317795014770245,0.015269911112036837,0.0019497499285437865,0.003447954213209426,0.003447954213209426,0.05567471285906778
79,history_fullnesst,0.022473278602005122,0.0031544343090786067,0.013275653546916339,0.01550508709267494,0.03101935508821841,0.023472956703379733,0.0014125918239131516,1.0,0.0029627179294384716,0.0019497499285437865,1.0,0.0011517608777382943,0.0024003230061189337,0.0049953507693730696,0.0011517608777382943,0.0015637882113042237,0.002147074394958763,0.0018371172582695946,0.0011517608777382943,0.0007981727897742488,0.0,0.0007981727897742488,0.0011517608777382943,0.0019497499285437865,0.00171054832083371,0.0013854808858645095,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0007981727897742488,0.0020522443826904244,0.002694606940667212,0.0015637882113042237,0.002147074394958763,0.0007981727897742488,0.0,0.0013854808858645095,0.0007981727897742488,0.0007981727897742488,0.0011517608777382943,0.0007981727897742488,0.0,0.0,0.0007981727897742488,0.0,0.0007981727897742488,0.0019497499285437865,0.002147074394958763,0.0013854808858645095,0.0013854808858645095,0.0032796097879580132,0.002320054900927443,0.004725643822564993,0.016169916123398718,0.0011517608777382943,0.0018371172582695946,0.0011517608777382943,0.015035471688723111,0.0024003230061189337,0.002532193968233977,0.0007981727897742488,0.561212292938533,0.0011517608777382943,0.011812483401895682
80,history_heredityt,0.017935934415842902,0.005950036194117096,0.01004642349159999,0.008241244472098064,0.01375350476617992,0.009359361241523367,0.002418702357248957,0.0011517608777382943,0.005558872626315769,0.003447954213209426,0.0011517608777382943,1.0,0.004396011779404072,0.04328815757627023,0.0018037330570813488,0.002636374347763992,0.0038644492822082124,0.0032100563386475676,0.0018037330570813488,0.0011517608777382943,0.0,0.0011517608777382943,0.0018037330570813488,0.003447954213209426,0.0029433952115840542,0.002269171873035155,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0036644382906577716,0.005007570160561409,0.002636374347763992,0.0038644492822082124,0.0011517608777382943,0.0,0.002269171873035155,0.0011517608777382943,0.0011517608777382943,0.0018037330570813488,0.0011517608777382943,0.0,0.0,0.0011517608777382943,0.0,0.0011517608777382943,0.003447954213209426,0.0038644492822082124,0.002269171873035155,0.002269171873035155,0.006204233001213242,0.00422801546099781,0.009258169576801995,0.008104808934508954,0.0018037330570813488,0.38697067127871587,0.0018037330570813488,0.012718421763147565,0.004396011779404072,0.004898188424588609,0.0011517608777382943,0.0018037330570813488,0.0018037330570813488,0.020918266315965387
81,history_nauseat,0.020438333635935394,0.025948226684948186,0.03669990924181913,0.05130099103436722,0.05130963832775426,0.045332403954633414,0.17404228323254445,0.0024003230061189337,0.23098246746952592,0.008702522456285266,0.0024003230061189337,0.004396011779404072,1.0,0.002121336239116333,0.004396011779404072,0.0076949348387440036,0.5562219359906639,0.2276508063876291,0.004396011779404072,0.0024003230061189337,0.0,0.0024003230061189337,0.004396011779404072,0.011649365331764498,0.01691332391431941,0.006136701856645441,0.0024003230061189337,0.0,0.0024003230061189337,0.0024003230061189337,0.0,0.0024003230061189337,0.0024003230061189337,0.0024003230061189337,0.0024003230061189337,0.012800483413922472,0.03433901519852361,0.09615726158305025,0.004357539181699578,0.0024003230061189337,0.0,0.006136701856645441,0.0024003230061189337,0.0024003230061189337,0.004396011779404072,0.0024003230061189337,0.0,0.0,0.0024003230061189337,0.0,0.0024003230061189337,0.011649365331764498,0.01389121899641355,0.006136701856645441,0.006136701856645441,0.027431144966108503,0.015926845394275413,0.03382019641917671,0.05644834207576803,0.004396011779404072,0.010425998998220273,0.004396011779404072,0.03698101040938031,0.10292245583763496,0.024235330867662493,0.0024003230061189337,0.004396011779404072,0.20474225800361187,0.0821559528814391
82,history_noiset,0.017270928817128637,0.02635433669469104,0.024824902813094102,0.007845722276570105,0.03439450624113547,0.0,0.017792287837682542,0.0049953507693730696,0.002433964937631986,0.02969205032885195,0.0049953507693730696,0.04328815757627023,0.002121336239116333,1.0,0.009629494413215065,0.007987508663384893,0.009898980374491162,0.03181737442109422,0.009629494413215065,0.0049953507693730696,0.0,0.022401430684791095,0.004211286128259373,0.0040276449855059385,0.047621285773935845,0.016982331117487197,0.0049953507693730696,0.0,0.0049953507693730696,0.022401430684791095,0.0,0.0049953507693730696,0.022401430684791095,0.022401430684791095,0.0049953507693730696,0.014815879045902352,0.0014104536774485236,0.007987508663384893,0.036793411154001164,0.0049953507693730696,0.0,0.013999995160196833,0.0049953507693730696,0.0049953507693730696,0.009629494413215065,0.0049953507693730696,0.0,0.0,0.022401430684791095,0.0,0.0049953507693730696,0.006679761144844657,0.00047711789155315915,0.016982331117487197,0.0006203403377781149,0.062024488724987226,0.14179847451264632,0.016607118604966938,0.012800394319443024,0.04328815757627023,0.03181737442109422,0.04328815757627023,0.010383151869147837,0.04682397255656109,0.034882133896192956,0.0049953507693730696,0.009629494413215065,0.009629494413215065,0.19520367445295908
83,history_recruitmentt,0.0027042799802157905,0.005950036194117096,0.01004642349159999,0.009607971874210926,0.01375350476617992,0.009359361241523367,0.002418702357248957,0.0011517608777382943,0.12329673097780124,0.33759649226534383,0.0011517608777382943,0.0018037330570813488,0.004396011779404072,0.009629494413215065,1.0,0.002636374347763992,0.0038644492822082124,0.0032100563386475676,0.0018037330570813488,0.0011517608777382943,0.0,0.0011517608777382943,0.0018037330570813488,0.003447954213209426,0.0029433952115840542,0.002269171873035155,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.0011517608777382943,0.29925228526419323,0.005007570160561409,0.002636374347763992,0.0038644492822082124,0.0011517608777382943,0.0,0.002269171873035155,0.0011517608777382943,0.0011517608777382943,0.0018037330570813488,0.0011517608777382943,0.0,0.0,0.0011517608777382943,0.0,0.0011517608777382943,0.003447954213209426,0.0038644492822082124,0.002269171873035155,0.002269171873035155,0.006204233001213242,0.00422801546099781,0.009258169576801995,0.010529344590728105,0.0018037330570813488,0.0032100563386475676,0.0018037330570813488,0.01079125621073965,0.20474225800361187,0.004898188424588609,0.0011517608777382943,0.0018037330570813488,0.0018037330570813488,0.020918266315965387
84,history_ringingt,0.005928576938704471,0.006316931513002518,0.03501666435351696,0.036078425328867174,0.021854450808119336,0.017630498788816028,0.003888628443499377,0.0015637882113042237,0.11730578812684218,0.0057648615469051085,0.0015637882113042237,0.002636374347763992,0.0076949348387440036,0.007987508663384893,0.002636374347763992,1.0,0.006609125232894821,0.005287837229039014,0.002636374347763992,0.0015637882113042237,0.0,0.3124250692151112,0.002636374347763992,0.0057648615469051085,0.0047598445791166245,0.003471545836777805,0.0015637882113042237,0.0,0.0015637882113042237,0.0015637882113042237,0.0,0.0015637882113042237,0.0015637882113042237,0.0015637882113042237,0.0015637882113042237,0.006202558856272631,0.014404565269774147,0.004163558698546271,0.006609125232894821,0.3124250692151112,0.0,0.003471545836777805,0.0015637882113042237,0.0015637882113042237,0.002636374347763992,0.0015637882113042237,0.0,0.0,0.0015637882113042237,0.0,0.0015637882113042237,0.0057648615469051085,0.006609125232894821,0.003471545836777805,0.003471545836777805,0.011371362244200104,0.02737297691499583,0.02436508546638136,0.0009190207568212988,0.002636374347763992,0.005287837229039014,0.002636374347763992,0.006351082063670728,0.0076949348387440036,0.0990646767169006,0.0015637882113042237,0.17368188490028952,0.002636374347763992,0.03633529906566183
85,history_roaringt,0.004448020374966052,0.02085065073427247,0.02434654248681279,0.03948082571951691,0.02751859723100858,0.035651626833326934,0.006298987327730846,0.002147074394958763,0.2510169987510943,0.015975827676598994,0.002147074394958763,0.0038644492822082124,0.5562219359906639,0.009898980374491162,0.0038644492822082124,0.006609125232894821,1.0,0.30346052298369425,0.0038644492822082124,0.002147074394958763,0.0,0.002147074394958763,0.0038644492822082124,0.009790770390173445,0.027299221202240615,0.005325212764793983,0.002147074394958763,0.0,0.002147074394958763,0.002147074394958763,0.0,0.002147074394958763,0.002147074394958763,0.002147074394958763,0.002147074394958763,0.010701002628560843,0.0012134550987704547,0.13257277311256627,0.009590504035938082,0.002147074394958763,0.0,0.005325212764793983,0.002147074394958763,0.002147074394958763,0.0038644492822082124,0.002147074394958763,0.0,0.0,0.002147074394958763,0.0,0.002147074394958763,0.009790770390173445,0.011558364644180844,0.005325212764793983,0.005325212764793983,0.021982779093325255,0.013147326184651741,0.024718827776279727,0.026116253142090085,0.0038644492822082124,0.008816389748035593,0.0038644492822082124,0.015896520211973846,0.08246002407151388,0.018977221666793657,0.002147074394958763,0.0038644492822082124,0.2685737867267717,0.06695605376621203
86,history_vomitingt,0.008467613648605815,0.015154157774960158,0.016851340425766807,0.02717717533324567,0.02625951750319902,0.025202534117402583,0.004990627799909335,0.0018371172582695946,0.1294387318128162,0.030604684234341283,0.0018371172582695946,0.0032100563386475676,0.2276508063876291,0.03181737442109422,0.0032100563386475676,0.005287837229039014,0.30346052298369425,1.0,0.0032100563386475676,0.0018371172582695946,0.0,0.0018371172582695946,0.0032100563386475676,0.007578645725105383,0.04741806201810052,0.00433066603028616,0.0018371172582695946,0.0,0.0018371172582695946,0.0018371172582695946,0.0,0.0018371172582695946,0.0018371172582695946,0.0018371172582695946,0.0018371172582695946,0.008218420178392727,0.006017643529204059,0.06100293625286368,0.0866999695153335,0.0018371172582695946,0.0,0.0815548590519921,0.0018371172582695946,0.0018371172582695946,0.0032100563386475676,0.0018371172582695946,0.0,0.0,0.0018371172582695946,0.0,0.0018371172582695946,0.007578645725105383,0.008816389748035593,0.00433066603028616,0.00433066603028616,0.01592000407113422,0.00991505368169716,0.016451867322356442,0.02983937218540192,0.0032100563386475676,0.006887101772726362,0.0032100563386475676,0.01821502333005436,0.060379000572317355,0.01333943490911997,0.0018371172582695946,0.0032100563386475676,0.0032100563386475676,0.0496008436198801
