,f,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
10,V12intent1,0.3782438339119629,0.4118804440471674,0.2234767062608413,0.4191490545971362,0.18603565433786556,0.4194012426905523,0.06502589031220085,0.29087670885981304,0.19829312067391983,0.403283423482453,1.0,0.3906481494137855,0.4231750828768315,0.25770959712304836,0.3334910957616577,0.2757798664714257,0.3744471824328028,0.34183110116223514,0.23931672828537573,0.26653489587372226,0.3351217449448662,0.18875442094101177,0.22986483857855947,0.42443664014216176,0.36861268273642595,0.33217808800272625,0.25568081467610476,0.27078507304224575,0.33610148300009807,0.20165710960885513,0.40289546662652637,0.3999748763021856,0.418979925066805,0.34352011037976754,0.4228751446021793,0.2577467209203041,0.3433963869360567,0.15753505951615773,0.06913347414410077,0.12564961078091522,0.4139329839389365,0.3350409270176383,0.2987594424656894,0.36943678477071273,0.3458562709203305,0.40030362411652776,0.3922950183302512,0.41405296464478125,0.3554733203870378,0.4229453115634702,0.39949475912259486,0.33693024549752726,0.15674864510656147,0.37177491858853695,0.3279287639102847,0.4165296944891075,0.3919140994702598,0.41932763892285574,0.3302381482106411,0.31965695860494264,0.18494888415459407,0.4045142681097925,0.18918302960902456,0.5123709142253523,0.39884308494496523,0.40331332221635335,0.3323377964455199,0.16555457324495088,0.18892221383717558,0.4215032479573361,0.2812091504980538,0.34679048956759084,0.40264353620848203,0.1896153655957004,0.41943759809389014,0.23644633542665838,0.3610819784529892,0.40734754877414514,0.3226725357900621,0.35046825328389064,0.4183429885004593,0.37213944935471754,0.2657471758157631,0.4128100502280229,0.38436066087154536,0.165750070638559,0.3317224573774918,0.17441547919005596,0.4197269064959323,0.028320714438317296,0.39163995257249484,0.3252724847434557,0.31650450205109676,0.20860114172777644,0.39051961026125265,0.13172561362997592,0.34348733676506715,0.3176835295663552,0.3991489187450563
11,V13intent1,0.4008978437944217,0.43479277944170186,0.2379547657146833,0.44186876680723575,0.20571460436948896,0.4414158787262205,0.0713624313485332,0.30702687904176257,0.22016736269061654,0.42898188288208766,0.3906481494137855,1.0,0.4458112746822214,0.2823273167277793,0.36318164704952655,0.2933117797405371,0.3984652907186606,0.3678381016354393,0.25986132559362163,0.2903802623969507,0.3587110319719198,0.20871309309162248,0.249819986376089,0.4506604468710426,0.3932224712556888,0.3584989555826854,0.27970369155184277,0.2922440557283577,0.3573380705491921,0.2287592038044473,0.4244220109287784,0.4240511085711431,0.43866059995420636,0.36622487217737465,0.4481408261122914,0.2743427521033798,0.36315600314351193,0.16330447190554304,0.07888519452222886,0.13697010508951474,0.43618389690280496,0.3596959648740903,0.319343719968073,0.39253692057090417,0.3700261652739304,0.4266718733190622,0.41474360339322597,0.4379384549439524,0.37877355772624033,0.44866587478374675,0.42622755252782746,0.3636917371344452,0.17398351812528207,0.39398951827623446,0.3508429240317098,0.44131835919489015,0.41346824592211867,0.4436058966977616,0.35359560972043996,0.3432151310991841,0.19973234419376656,0.4291781632868821,0.20817704236296466,0.535906544094189,0.42474674555126035,0.42952226417817335,0.35449941873099017,0.18015157419343356,0.20533725263363856,0.44645024121585747,0.3014812752719326,0.3682769679563882,0.42739685251772225,0.20593793834541954,0.44148168507801017,0.25628750655208876,0.3830968898993882,0.429754777160121,0.34220665744297507,0.37225839456872756,0.4423297442882255,0.39836805967048866,0.2874040424410823,0.4386925321674968,0.4058548853549473,0.1804496863478315,0.3475730544196907,0.20077348891547747,0.44614525659230386,0.032998080979040716,0.41600983670432085,0.35168579251962817,0.3387667377560872,0.22808221602922754,0.4146994196538909,0.14337552770558049,0.367110426741118,0.34071599402763925,0.42237051501002143
12,V14intent1,0.43288249284224783,0.46448698881579426,0.26931617364439603,0.4760294112838965,0.23515375997678842,0.4712274897021672,0.08309152193194574,0.3427750232896009,0.24004879631633677,0.4570933785822802,0.4231750828768315,0.4458112746822214,1.0,0.31041421351568366,0.3896763688668745,0.3267036600908866,0.4321500322525313,0.3961393914518391,0.2846897196249368,0.3112883648368764,0.39026264746479455,0.23813433427010883,0.28239863412754007,0.48123778960513225,0.4257995472261719,0.3876658823404,0.3088583196828956,0.32119007681469325,0.3888230662514257,0.2487986517775122,0.45533253772434373,0.45489116626505266,0.47293710254316523,0.39857883015826495,0.4764976509889589,0.3027233199959997,0.39802421898966317,0.1892180962579252,0.09239936698489427,0.15640432465481793,0.46450118385225786,0.39123965047189446,0.3459145062943557,0.4246004531312394,0.40288372856851773,0.45697516636466995,0.44252675481494086,0.4681090930489537,0.4106867718839838,0.4792200462196071,0.4573204082948804,0.3941159207211692,0.2041780417958503,0.4263976536999213,0.38249975838753936,0.4709207379567005,0.44977539994600185,0.47373810239703334,0.38799122220809934,0.37447398543113064,0.23100031713657132,0.45754930362484836,0.23099869240628382,0.5647394311570897,0.4568764459036487,0.45905546033544176,0.38597322109992477,0.20618903428421836,0.23539949790700865,0.4768040056439994,0.3298475558876409,0.4017145390097877,0.4550322583657258,0.24054143254802304,0.4724278530204115,0.2820363570807991,0.4114310760094611,0.4625047138927676,0.37608159698041066,0.4082203637792587,0.47490749404023364,0.43206023812443667,0.3159808638380083,0.46888468002862543,0.4398724427266198,0.2065606122155923,0.3777013881838846,0.2277435794065013,0.47704794467086276,0.03637594622282313,0.4487206507306151,0.3832622389817069,0.37115633086389876,0.25635380712488715,0.44356037894171313,0.1679764160265047,0.40005577870642267,0.37540519038769643,0.45339873874743064
13,V15intent1,0.2700353744696054,0.2977495956578897,0.13653527422768935,0.3065735674244549,0.12023929772854021,0.3043381247115421,0.03939249292972172,0.1926032271491994,0.12123196308317667,0.2912641474678498,0.2577095971230483,0.2823273167277793,0.31041421351568366,1.0,0.22814766810795514,0.17412888538671098,0.26377164939873715,0.23740945415928333,0.14619591766346263,0.17008999624061036,0.22794634645391973,0.11635985319013759,0.14460140762626753,0.31258946334376436,0.26043681845618377,0.2307416216807036,0.16516655938875532,0.17437664721778617,0.22739848054829234,0.1278443746398446,0.2922485350522564,0.2858644784289834,0.3058162167057691,0.23614035186810023,0.31523207977172407,0.16250908772553072,0.23743026033630635,0.09324938824655578,0.04500912186565675,0.07290182272008125,0.29939621370251,0.2319277541268521,0.19155247234534561,0.26163244333696933,0.2418034734660883,0.2920396436440476,0.2813453914502876,0.3038276147442831,0.24466480179353478,0.3119571329148315,0.2922590732584502,0.23117541214143214,0.09676626675314763,0.2606398628697761,0.22352630885468733,0.3055850114458385,0.2840445799090761,0.3079974228496416,0.22787280664718426,0.21615122854596616,0.11321750921808231,0.29554088368337816,0.11477956398434197,0.40503525847798494,0.29180163461189884,0.293588262941713,0.22466707107562028,0.09646252341149596,0.1198519976322931,0.31251991537009705,0.1816033729907031,0.24057626805903345,0.29470884279993953,0.11929084363383569,0.30690115258795336,0.14921597866945363,0.2493326089515345,0.29532765448622306,0.2176470318325681,0.2430268601674563,0.3071408614762027,0.2706391910782876,0.1695663153501981,0.3050068539986856,0.27231526550615504,0.09733883262326518,0.22058667449700511,0.11412918352152887,0.31074813328100126,0.016070514740593077,0.2838496007870144,0.2272110486735276,0.21387673761873846,0.12590778180333256,0.2805211024079965,0.07667644142685552,0.23632385303520842,0.2185424708267432,0.2860694350295905
14,V16intent1,0.34878928732014475,0.37954583245500306,0.19789800033088517,0.38585058794802574,0.1631914231187653,0.38427837860945135,0.059159272307806675,0.26000627622633926,0.1740934629302691,0.37448148014386556,0.3334910957616576,0.36318164704952655,0.3896763688668745,0.22814766810795517,1.0,0.24722999508061447,0.34352862553958724,0.3126712166338886,0.20598027506423286,0.23733424697524771,0.3050402041425598,0.16148029479036957,0.2059983537425652,0.39361037127264675,0.3389135365816687,0.30307453896138825,0.22690146702488886,0.24610841010947324,0.30291902793162134,0.18276202328697294,0.3703263312423856,0.36768677769399527,0.3860837146112802,0.31464862987746034,0.3907271049628088,0.22803067648271724,0.3112809502631503,0.12544485876636655,0.059010351444155916,0.11108194759089272,0.37925961336498504,0.3081626151811365,0.2613036484130545,0.3383376611289243,0.31446511636689306,0.3691747338007516,0.3547909577893938,0.3814388963664008,0.3274091488031188,0.39275883583839283,0.36651992084742296,0.30937279459279765,0.13797747147127404,0.3408999794883305,0.2977861270980198,0.3885876237397035,0.3634671222259288,0.3878886373172648,0.29950164318049477,0.2896416811689287,0.16521232745337902,0.3710470571671544,0.1660126453181763,0.48238874297875217,0.36916701318994966,0.37220696790408525,0.3004414033488688,0.14136506342525293,0.16365946972540996,0.3896842750359799,0.2500939031381453,0.3119347747513342,0.3693509032859351,0.1679210919133414,0.39011172461660293,0.202973896039488,0.3234618663559873,0.3741287913315532,0.2943333406148888,0.31677156113514826,0.3900570358659785,0.34764204799225856,0.23742506354042867,0.38228851335939573,0.3503344962407454,0.1427971603591622,0.2938890889950297,0.15588229074607615,0.3894938019584552,0.02157867511939387,0.36424941207586115,0.2949560637989804,0.28830815095188894,0.1811194916750994,0.35860017888912726,0.11955026367312192,0.31173446741931266,0.28928042346570454,0.3676910807271096
15,V17intent1,0.28273682863740474,0.3143906060482184,0.14935267913040032,0.32080292111492753,0.12634784608323527,0.3207609797008517,0.039462438008077014,0.20411648931382542,0.1278892587619702,0.3088747261687671,0.2757798664714257,0.2933117797405371,0.3267036600908866,0.17412888538671095,0.24722999508061447,1.0,0.28099786188921244,0.24878953792380717,0.1581298064858683,0.1809353287871678,0.24312037482577384,0.12426082483674289,0.1493440229862535,0.3242135941044354,0.27406215654626825,0.23809285610492414,0.17552399279788408,0.18516703847411745,0.24245618244769515,0.13255638398512085,0.30410486913667206,0.3027735553661093,0.3185265444604082,0.2521376218331717,0.3285724258578533,0.1695144919725087,0.255676379053324,0.09228673253207784,0.04368905169125597,0.07944568975285654,0.3187023968074476,0.24514800481691942,0.20724943743203225,0.2746287701716518,0.2489902334280688,0.30540860076396986,0.2917350147230228,0.3115697719594306,0.2622315893762703,0.3263371951767782,0.30565091835633523,0.2433198036185389,0.10105491962343233,0.2755189874024114,0.23324176828601606,0.32188367883882285,0.296644633429747,0.31757242721613427,0.23753037227030666,0.2298331645021716,0.12148498076985009,0.3108803417180002,0.12540396805712348,0.419085948914514,0.30561730167041823,0.307167333882961,0.23534161165330483,0.10634508717490108,0.12436491706642822,0.3244663648680397,0.19548255783310242,0.25544046742993537,0.30716324057315103,0.12104845238994724,0.31916258236136824,0.15891661622192996,0.26457428666005606,0.3116094871340626,0.23341504906983584,0.2584126753145906,0.32260868683514665,0.2820546230311082,0.18269660527248344,0.32028567842068306,0.28968327703733876,0.09966095907941676,0.23320820289040714,0.11877808268473766,0.32208915137527894,0.015878985527970894,0.29806481530660567,0.2386206344961018,0.22776367010810875,0.13492891255818287,0.29278774350962883,0.08267025572503628,0.24869305491319108,0.22402993155770415,0.30369858379392567
16,V18intent1,0.38642810153651164,0.4204828576942855,0.22423777015062119,0.42869399896146254,0.19636986219471797,0.4241069268803235,0.0654172526618321,0.29661373986822276,0.20059054541719087,0.4099255034044449,0.3744471824328028,0.3984652907186606,0.4321500322525313,0.26377164939873715,0.34352862553958724,0.2809978618892124,1.0,0.35079308229944367,0.2424743635329973,0.27328602693281334,0.34573907259150277,0.19455144401102636,0.24017543350506815,0.43434065921866816,0.37906303820942966,0.34014236940775494,0.26657809734697124,0.27716122283654115,0.34252438511669203,0.2098750131773051,0.40575490857026403,0.4088103394485574,0.4232315977434964,0.35325816847279734,0.4310817219745243,0.2620118280680981,0.3520646439275014,0.1550888133659027,0.07082500602611468,0.13057781218380726,0.41899490514411303,0.34645227121361793,0.30359942052222616,0.37421200520450276,0.35811040955663265,0.40813611796764043,0.3987711691291666,0.420540245383961,0.36323937737368,0.4304321337399214,0.41038887177948474,0.34806732045606137,0.16742177799197083,0.38014642412129684,0.3346679698058366,0.4265983826659526,0.4002669510415537,0.42909922296610054,0.3386132942306269,0.3259496212806449,0.1895511524103835,0.41105015258127797,0.1945278209788455,0.5210338053440094,0.40770128367308167,0.4116866098509078,0.3384608071430762,0.17709647423657152,0.19554346300604733,0.4328562866614028,0.29113123511875927,0.35354399481593174,0.41291310482932886,0.19775063924805983,0.427201759218922,0.24135321255286232,0.36636151138957174,0.41383240575768393,0.3311150053791077,0.36055574373565874,0.4268796233288131,0.381331484650882,0.2751299021643667,0.4230323715426527,0.3938025825338675,0.16697090776400997,0.33175324559946334,0.1892160979963332,0.4304828961746916,0.028129636334364504,0.4010410934750467,0.33460987459786995,0.3254346404311828,0.21415420078777278,0.3981635141523699,0.13362257765718544,0.35253952015873147,0.32970713804703716,0.40615443109098265
17,V19intent1,0.35266692904238606,0.38596823235914485,0.19766198128485132,0.39681272434636056,0.17368489642459786,0.39575452979560777,0.05541548029809547,0.26664757271478967,0.17800758113150097,0.3812458029748349,0.3418311011622351,0.3678381016354393,0.3961393914518391,0.23740945415928333,0.3126712166338885,0.24878953792380717,0.35079308229944367,1.0,0.21013779751964523,0.23755016621270753,0.31275370601956726,0.1687507589809004,0.20489329819653984,0.40255554141693606,0.34521182578884485,0.3072643457573979,0.24061018060213324,0.24816042439607822,0.3115608819906859,0.1829521063922131,0.37752247998550326,0.3730508816832312,0.39032106373192077,0.3234457469196842,0.4008203472744632,0.2296618374647988,0.3185208743071948,0.1375086394458907,0.05987037160795164,0.10686343436437881,0.3879729812103274,0.3131440305833631,0.2738650425294572,0.34660833064186675,0.32293406510438555,0.37871766984484945,0.3648145899832636,0.39091199344273864,0.3281440618914681,0.40179027175722976,0.3802664318432863,0.31514390485980287,0.14625257099458563,0.3507590548066359,0.30381622897541843,0.3939918315265218,0.3692492523152273,0.39296502959464424,0.3111393709828645,0.29414245452772253,0.1686450326283633,0.3799992058628882,0.16576686544207686,0.4924386797010024,0.3799042614866738,0.37857273314847756,0.3085171491409306,0.14636132171464736,0.16632590662098146,0.3990137204349486,0.25454015821039444,0.3223364689911567,0.3823818828189304,0.16791149106127307,0.397522736359408,0.2092249917881953,0.33233777022039207,0.3848672461015653,0.3006368350646642,0.32846515057100395,0.39741784443156647,0.35258580084179864,0.24238725818982804,0.39178394916352344,0.35861315783037057,0.13966350180255488,0.30324698020345414,0.16050123186703139,0.3961004312395428,0.023464325546962417,0.36800743002552444,0.3021635934648973,0.29147480418037014,0.18568478272354882,0.3679565421692977,0.11665030755548199,0.31770927856538733,0.2984860714823309,0.3789476472838541
18,V20intent1,0.24599380378919,0.276528260246617,0.12155284362239939,0.28072085230600163,0.10418520826328194,0.2778196865679674,0.03303097751954644,0.16661506442099686,0.10305952365202357,0.2685422673768714,0.23931672828537578,0.25986132559362163,0.28468971962493683,0.1461959176634626,0.20598027506423283,0.15812980648586833,0.2424743635329973,0.21013779751964526,1.0,0.1509819617913687,0.20807508403331418,0.11007123441592931,0.1294986477092509,0.28774390414794276,0.23680229786081852,0.2032311048699668,0.14683749432769846,0.15941749647741216,0.20964198302558348,0.1118289540135206,0.26455661543566167,0.2637352880326921,0.27815661288225324,0.21665306737460444,0.2859113146268362,0.14532525872384366,0.21563770252721576,0.08251841401082875,0.039299575802157045,0.06479636854721213,0.2737849697634135,0.20366351076120776,0.1732350237715731,0.23174562770657783,0.2188085189966859,0.26745466387482847,0.2589828284933721,0.2796929652894423,0.22589014586274508,0.28823531812983083,0.2635782191228639,0.21520169698398686,0.0868190634146832,0.23675661371434076,0.2009306191012916,0.2788178780722263,0.25569240983643227,0.28274005914318406,0.20218521441441376,0.19282919788546127,0.09955034601610226,0.27163191389947877,0.10312617574875327,0.3791692954588344,0.26940525988171277,0.2676739511396979,0.20705354106621235,0.09078288015487194,0.10231238417950422,0.28793057271535916,0.1628825779694362,0.21977951263049064,0.26880251540401856,0.10068470032871117,0.281854692691586,0.1277628128673931,0.2252197085680258,0.2666780572149396,0.19977319320812634,0.21839671958674245,0.28264457185719644,0.245418098536219,0.1519403016898714,0.27792303047994193,0.24947903125811308,0.0835899572792524,0.2005185675123238,0.10121124700254416,0.2831252378166676,0.016429393355375212,0.25592467266887947,0.19976434759944053,0.18881883422426604,0.11172773995630843,0.25611280953562715,0.06901528840903047,0.21352380992072897,0.19403711498441228,0.265683981700294
19,V21intent1,0.27441232033701274,0.3031345653541368,0.1435803879764103,0.3125051895334307,0.12427157369442404,0.308547637495552,0.04015192327272918,0.1929956937530455,0.12063850933151522,0.29836969573696376,0.26653489587372226,0.29038026239695075,0.3112883648368764,0.17008999624061036,0.23733424697524777,0.1809353287871678,0.2732860269328134,0.23755016621270753,0.1509819617913687,1.0,0.23747001529115977,0.12087763634069135,0.14853923679250813,0.319201447871956,0.26821652950978037,0.2298601437398639,0.16984926846190695,0.17621965836139478,0.23514290011097333,0.1316143073274332,0.29683146445458064,0.2949688674242163,0.308270985061568,0.2470559036009646,0.31606723890414257,0.16498745542154636,0.2402864211523906,0.09609760156612988,0.04681298335001154,0.07388598500015155,0.30541602391809713,0.23892938600842434,0.20263534833372093,0.2618504409042422,0.2443109216889431,0.295464966885621,0.2864647165540402,0.3053227866305544,0.25621979664111855,0.3157603984377388,0.2974505389680067,0.23767200710815045,0.10007106831736834,0.26650344584116614,0.23374104490194772,0.31099310997592305,0.28156104584108677,0.3120222925023002,0.2320246487385372,0.22351919611360696,0.11197461526087807,0.29788188911229907,0.1156212043870943,0.41065883401211184,0.2941696521318292,0.2992167597022824,0.23111372039132955,0.1012355240720319,0.11784519988431413,0.3212770912905161,0.1842179882683906,0.24527331709522798,0.2970750477744078,0.11978490139502036,0.31343686924695235,0.14891400684480408,0.2570095923801578,0.2999020464113404,0.2245355032643596,0.24694482152808242,0.3109713057097552,0.27312116251378293,0.17502373833757517,0.30853290209123335,0.2769451115967544,0.09871175429343387,0.22545815689811852,0.10998709748662104,0.3149348774231363,0.017845484858114966,0.2879713599952364,0.23239949570694024,0.21632326832885063,0.13553189838851826,0.28598647183594306,0.07973573466263342,0.23936368028054975,0.21752694772364106,0.2923077208830212
20,V22intent1,0.34565044206056095,0.37964607283201307,0.1949469189298796,0.3906335142068739,0.16825095763884346,0.3829594898832898,0.05720455024870308,0.2586508659002461,0.17008859994857584,0.3745490268033723,0.3351217449448662,0.3587110319719198,0.39026264746479455,0.22794634645391973,0.3050402041425598,0.24312037482577384,0.3457390725915028,0.31275370601956726,0.2080750840333142,0.23747001529115977,1.0,0.16824346514448602,0.20105898732487737,0.39506689854714067,0.3396217528737417,0.30479997915105567,0.2320959299932743,0.24185932272516045,0.30402747039655076,0.17678633769952157,0.370908717018784,0.3703275692486665,0.38229131187302046,0.31603868342911756,0.3929097217637924,0.22646111033310018,0.31232930915010887,0.1316103772413158,0.05934548889911114,0.10617663038576204,0.37857401060930923,0.3041865640828653,0.2669897165680911,0.3386448694351647,0.31676503143054374,0.36924497269776024,0.35863332072724924,0.3812394564547989,0.32561751757021956,0.3933843016116197,0.3724690324524696,0.3068272569717565,0.1340946553386043,0.3396906290651084,0.2958035766630938,0.3892016406576404,0.35993018677668254,0.38984345771937945,0.3050705915922552,0.28999047307908005,0.16363313054169062,0.3707512907695078,0.16411631960919862,0.483015517123643,0.3726724107916186,0.3717148804092103,0.29999788368250646,0.14553320885372378,0.1647907260914102,0.3902846889559727,0.24645253803662873,0.3148739557179321,0.3723848825759365,0.16945485710325728,0.3870088579315913,0.20572181049313645,0.32531736499361236,0.37768584777212444,0.29044266010974534,0.31999936097143966,0.3898626033876713,0.3464063678131235,0.23545081967798367,0.38482693556268827,0.35302715194709516,0.13886841309143416,0.29539535626760544,0.15643236688697013,0.3887689812182649,0.024738573470191868,0.36019877333821326,0.30031667761630676,0.28347080143071235,0.18490540571458172,0.356832299922249,0.1115625779367631,0.31289615247394487,0.2894767693600106,0.367647176813561
21,V23intent1,0.19803443043196928,0.22539369375511206,0.09237572626921708,0.23571930782866993,0.07890362832425289,0.23089351843223038,0.02557286186862989,0.13392065468906733,0.08472967878190042,0.21991632775299838,0.18875442094101175,0.20871309309162248,0.23813433427010883,0.11635985319013759,0.16148029479036957,0.1242608248367429,0.19455144401102636,0.16875075898090036,0.11007123441592932,0.12087763634069136,0.16824346514448602,1.0,0.09719807118172587,0.24119110048016637,0.19786823981742271,0.16916659172151302,0.12065437065134246,0.12336602030600263,0.16193327539842348,0.08835461993253786,0.21821731804713174,0.21526278384468397,0.2308620505420987,0.1797396390309038,0.23574410206994426,0.11327868382148013,0.16985388642102459,0.06284183191616007,0.025276726358802546,0.051776365878619765,0.22312593195977234,0.16443859834514205,0.130476756333164,0.18945870587725247,0.17082964109963544,0.21709972859208093,0.20689628047578032,0.2239473358560524,0.18417301579293466,0.23605029669716907,0.2189360510941206,0.1725481533357255,0.06487741299744092,0.19456165209425902,0.16255883377858152,0.23635181665364227,0.2068108410586154,0.2348155235432642,0.16555542531189057,0.1521219537547102,0.07346210774938923,0.2210218342775349,0.08100323592756359,0.32460879138000687,0.21570559764416888,0.2247414055056176,0.1622038361920474,0.0655176939940484,0.0784437999503307,0.23857358399308815,0.13141284884198004,0.17564859853974044,0.22279338160914303,0.0779742348757558,0.2315373959836179,0.10471584128295447,0.1815159004000926,0.22013060210427496,0.1550716048077369,0.1749626900667283,0.23588161903599336,0.20082468468345224,0.11807145260333884,0.23148452630306457,0.20576247946007925,0.06823375804894984,0.15626340562779867,0.07664490095079535,0.23487192260015916,0.015750924023649335,0.20978921118011,0.16347744102496875,0.15215151021876056,0.08354189326147692,0.20799325824494744,0.05199574174353755,0.16686710216652803,0.15542405296820966,0.21432086837912676
22,V24intent1,0.24026125006225255,0.2704388355289556,0.1222654416962424,0.2766875366854964,0.10063779285683257,0.2763920760797022,0.033924629787798186,0.16656528819652916,0.10212074545796372,0.2639926249260105,0.22986483857855947,0.24981998637608904,0.28239863412754007,0.14460140762626753,0.20599835374256523,0.1493440229862535,0.24017543350506815,0.20489329819653987,0.1294986477092509,0.14853923679250816,0.2010589873248774,0.09719807118172587,1.0,0.28584849918684624,0.23264344412136553,0.19952147751819427,0.1442008502294086,0.14899574096224374,0.20153359849614275,0.11170983653110286,0.2609229835426572,0.2608045613913422,0.27201938157658756,0.21070015884939758,0.28176888130111594,0.14206759995749715,0.20884087306099616,0.07876452322898429,0.035081506799693574,0.06689238849041301,0.2722480295937919,0.20277973690443643,0.1689822408457538,0.23357359588218504,0.20906598364439824,0.25814302140848683,0.25096918068492424,0.2788591419604123,0.22136397100649532,0.2847693727852149,0.2612434814525938,0.20771733113189952,0.08562509951322976,0.23609044285301595,0.2024161995414986,0.2733844110585699,0.2504249764527443,0.2746233152416123,0.19739773258295457,0.189025901033979,0.10065111186990537,0.26236439109211274,0.10179397776418203,0.37261051867790085,0.26391895949926525,0.26414615777884465,0.19986323106820517,0.08582116435543719,0.10140988235655217,0.2792525838601436,0.16008055374339197,0.2097538166955656,0.2652118106051756,0.1035761090433897,0.27544547416290105,0.12571806758972515,0.22296647718019258,0.267062249279857,0.1895941385772636,0.21278665015813011,0.27604940175924186,0.24033043232436854,0.15196815984936404,0.27871173834208784,0.24524963410630976,0.07922514501644812,0.1937801087551445,0.09651848418707638,0.2768970986763397,0.015968033008574366,0.2563714518795658,0.19396374262775418,0.18431679399259426,0.11362086418493403,0.24845216603222983,0.07147414879335989,0.21007214665171423,0.19082356474231776,0.25721737198478856
23,V25intent1,0.43478406173120815,0.4675239495717415,0.2705581362256258,0.47659533838370655,0.2370178827801726,0.47335872002932955,0.08103937486188378,0.34295806245752775,0.24500541292244085,0.459595473690248,0.42443664014216176,0.4506604468710426,0.48123778960513236,0.31258946334376436,0.3936103712726468,0.3242135941044354,0.43434065921866816,0.40255554141693606,0.28774390414794276,0.319201447871956,0.39506689854714067,0.24119110048016637,0.28584849918684624,1.0,0.4273914279699976,0.3897762464916505,0.3111490555984014,0.3258689312912017,0.39211522501243123,0.2503564197327088,0.45566174413132204,0.456174265885245,0.47022353361040853,0.40283872699683804,0.4809386840713462,0.306661353371065,0.3971714910057242,0.19178526685973618,0.08959687071322528,0.1624307697630324,0.46877170680846186,0.3920341619617336,0.3542719434830652,0.4282226473544938,0.40490003915612743,0.4569037028715267,0.4460857343199067,0.4700203095140878,0.4096283166613606,0.4808453366632717,0.4584109599145021,0.39631468752321614,0.20147206865622705,0.4279317143999079,0.38454399912332476,0.4765777539517409,0.44814937501983965,0.47613407731924295,0.38888651152909326,0.3770844965982263,0.23189182320652013,0.4611045041680335,0.2351073120318402,0.5665808715122259,0.45821569528423456,0.4606698185513571,0.38799835299418645,0.21101009032775148,0.23865702578990788,0.48120412506877785,0.3353807505648347,0.40348364908382056,0.46309164725608476,0.24038750712900384,0.47727717342363635,0.2834044137798778,0.41578375516315946,0.46401261469186694,0.3807140735927953,0.40774687410064897,0.47746099938818765,0.4337489119871902,0.31948654626685424,0.4716537647644785,0.4427010888352086,0.20632598460408105,0.37956348842140886,0.22923273975154843,0.47832886127492413,0.03916852880412186,0.4498887467466784,0.3861380021976936,0.37477199886281004,0.2567906452364174,0.4479404849985328,0.16844522008099458,0.40215106558310904,0.38065353004043645,0.4578090334426401
